# redshift   5-sigma limit - vertex, centered1, centered7
        3.32487    3.83145e-17    3.86892e-17    3.91052e-17
        3.33147    3.57514e-17    3.62419e-17    3.64219e-17
        3.33808    3.77193e-17    3.81221e-17    3.84815e-17
        3.34468    3.68933e-17    3.73345e-17    3.76165e-17
        3.35129    3.74352e-17    3.78526e-17    3.81831e-17
        3.35789    3.77767e-17    3.81800e-17    3.85403e-17
        3.36450    3.79313e-17    3.83290e-17    3.87018e-17
        3.37110    3.83626e-17    3.87418e-17    3.91524e-17
        3.37771    3.80060e-17    3.84026e-17    3.87791e-17
        3.38431    3.80483e-17    3.84439e-17    3.88228e-17
        3.39092    3.80176e-17    3.84157e-17    3.87902e-17
        3.39752    3.82766e-17    3.86638e-17    3.90604e-17
        3.40413    3.84899e-17    3.88684e-17    3.92833e-17
        3.41074    3.78747e-17    3.82820e-17    3.86389e-17
        3.41734    3.80686e-17    3.84686e-17    3.88414e-17
        3.42395    3.82866e-17    3.86777e-17    3.90688e-17
        3.43055    3.81332e-17    3.85325e-17    3.89078e-17
        3.43716    3.77649e-17    3.81814e-17    3.85219e-17
        3.44376    3.74968e-17    3.79271e-17    3.82400e-17
        3.45037    3.77967e-17    3.82173e-17    3.85526e-17
        3.45697    3.80432e-17    3.84565e-17    3.88090e-17
        3.46358    3.79466e-17    3.83676e-17    3.87064e-17
        3.47018    3.82453e-17    3.86560e-17    3.90169e-17
        3.47679    3.85279e-17    3.89290e-17    3.93113e-17
        3.48339    3.94169e-17    3.97822e-17    4.02401e-17
        3.49000    4.20377e-17    4.22912e-17    4.29815e-17
        3.49660    4.00373e-17    4.03826e-17    4.08864e-17
        3.50321    3.90727e-17    3.94643e-17    3.98750e-17
        3.50982    3.93747e-17    3.97560e-17    4.01891e-17
        3.51642    3.94154e-17    3.97984e-17    4.02300e-17
        3.52303    3.96680e-17    4.00431e-17    4.04927e-17
