#Good  SNR  Sigma  LineFlux  Cont  SBR  EW_Obs  Score
1  7.970614  2.934155  0.000000  0.000000  7.970614  13.183762  5.297099
1  8.119841  2.908174  0.000000  0.000000  8.119841  22.721005  4.362738
1  4.882831  2.204078  0.000000  0.000000  4.882831  13.570505  2.373052
1  7.725124  2.984760  0.000000  0.000000  7.725124  80.835568  5.992514
1  4.748400  3.356194  0.000000  0.000000  4.748400  31.217716  3.357055
1  5.724933  3.740085  0.000000  0.000000  5.724933  25.791628  4.883989
1  7.766425  3.256467  0.000000  0.000000  7.766425  22.899519  6.161864
1  3.750098  3.888920  0.000000  0.000000  3.750098  18.015531  2.305266
1  5.406071  2.745906  0.000000  0.000000  5.406071  31.023029  3.765646
1  5.737203  3.278392  0.000000  0.000000  5.737203  18.086647  2.819240
1  4.150178  4.102959  0.000000  0.000000  4.150178  21.980715  2.190305
1  7.276614  2.800689  0.000000  0.000000  7.276614  26.932787  7.538400
1  7.539126  2.750675  0.000000  0.000000  7.539126  27.772962  4.341502
1  4.549198  2.769459  0.000000  0.000000  4.549198  15.200775  2.171608
1  5.653515  2.188347  0.000000  0.000000  5.653515  17.548355  2.253721
1  5.100595  4.075986  0.000000  0.000000  5.100595  31.971604  3.517177
1  5.046677  3.001907  0.000000  0.000000  5.046677  26.231126  3.162316
1  6.456566  2.379908  0.000000  0.000000  6.456566  18.251196  3.557453
1  6.174670  2.642300  0.000000  0.000000  6.174670  20.898753  4.828311
1  5.071491  4.231938  0.000000  0.000000  5.071491  38.251600  4.939614
1  4.552811  2.027956  0.000000  0.000000  4.552811  21.049444  2.402785
1  5.016917  3.366855  0.000000  0.000000  5.016917  18.102726  3.679685
1  6.124704  1.943798  0.000000  0.000000  6.124704  13.250600  2.318184
1  4.373658  3.503640  0.000000  0.000000  4.373658  21.565138  3.301713
1  9.231725  2.323954  0.000000  0.000000  9.231725  29.681888  6.009655
1  6.167338  2.787448  0.000000  0.000000  6.167338  15.830569  3.951986
1  5.189537  2.594652  0.000000  0.000000  5.189537  33.167360  4.080002
1  4.987141  2.568191  0.000000  0.000000  4.987141  25.396002  2.699157
1  12.107308  1.718404  0.000000  0.000000  12.107308  20.751872  5.164190
1  5.082103  2.059330  0.000000  0.000000  5.082103  15.424451  3.203958
1  5.993499  1.883563  0.000000  0.000000  5.993499  29.516678  2.532423
1  3.513713  2.837064  0.000000  0.000000  3.513713  15.005808  2.700318
1  4.787590  1.825179  0.000000  0.000000  4.787590  21.575916  2.573718
1  4.891477  2.305603  0.000000  0.000000  4.891477  15.730982  2.692714
1  4.996516  2.695697  0.000000  0.000000  4.996516  22.082376  4.291603
1  4.715843  3.007257  0.000000  0.000000  4.715843  20.615758  2.537223
1  5.936137  2.369776  0.000000  0.000000  5.936137  23.716435  3.559056
1  6.101241  2.295738  0.000000  0.000000  6.101241  16.632897  3.400378
1  4.024040  3.256594  0.000000  0.000000  4.024040  21.227314  2.575363
1  5.723342  2.751196  0.000000  0.000000  5.723342  37.089880  5.573095
1  6.469047  4.135595  0.000000  0.000000  6.469047  56.752520  4.976587
1  3.930415  3.197155  0.000000  0.000000  3.930415  25.684133  3.315167
1  4.345342  2.001915  0.000000  0.000000  4.345342  18.812509  2.355420
1  4.974266  3.044110  0.000000  0.000000  4.974266  17.052966  3.004266
1  5.216174  3.224785  0.000000  0.000000  5.216174  20.001212  2.904760
1  4.773464  3.548688  0.000000  0.000000  4.773464  30.041168  3.791145
1  5.943498  3.380831  0.000000  0.000000  5.943498  31.927262  4.854401
1  6.082618  3.043688  0.000000  0.000000  6.082618  19.518271  3.660747
1  4.236101  2.995421  0.000000  0.000000  4.236101  25.941347  3.851612
1  4.124699  3.210764  0.000000  0.000000  4.124699  23.615366  2.808261
1  18.078471  1.520269  0.000000  0.000000  18.078471  20.359779  6.730895
1  4.622636  4.151379  0.000000  0.000000  4.622636  28.153523  3.655744
1  3.601411  3.916131  0.000000  0.000000  3.601411  22.147577  2.848229
1  5.568778  2.763220  0.000000  0.000000  5.568778  30.741449  3.100892
1  4.190013  2.427177  0.000000  0.000000  4.190013  18.125863  2.954623
1  6.617381  2.414690  0.000000  0.000000  6.617381  21.970000  2.997464
1  4.262827  2.134911  0.000000  0.000000  4.262827  11.025853  2.090713
1  4.374369  2.303249  0.000000  0.000000  4.374369  15.335600  2.500377
1  5.728723  1.592380  0.000000  0.000000  5.728723  25.581162  2.241482
1  6.192968  2.991808  0.000000  0.000000  6.192968  19.509320  4.917843
1  8.450731  1.887425  0.000000  0.000000  8.450731  13.147899  4.724334
1  5.712588  2.591209  0.000000  0.000000  5.712588  19.125609  2.529457
1  10.003535  3.556511  0.000000  0.000000  10.003535  45.292240  11.994902
1  4.220430  2.662895  0.000000  0.000000  4.220430  27.902769  3.053712
1  5.430188  3.830016  0.000000  0.000000  5.430188  16.168593  3.546635
1  7.566500  4.153445  0.000000  0.000000  7.566500  39.941015  10.605200
1  6.669295  2.011825  0.000000  0.000000  6.669295  23.685925  3.348482
1  7.028095  3.365240  0.000000  0.000000  7.028095  27.160130  6.366031
1  5.588457  4.501574  0.000000  0.000000  5.588457  19.607623  3.881314
1  6.088241  3.969157  0.000000  0.000000  6.088241  34.220221  6.934688
1  7.532395  3.798843  0.000000  0.000000  7.532395  38.306377  6.285376
1  5.533982  4.123918  0.000000  0.000000  5.533982  22.101197  4.480043
1  9.637613  3.219233  0.000000  0.000000  9.637613  39.284083  11.225161
1  4.837812  2.015039  0.000000  0.000000  4.837812  15.221888  2.471892
1  7.098249  2.377699  0.000000  0.000000  7.098249  15.885922  4.661982
1  5.524070  2.223528  0.000000  0.000000  5.524070  13.017668  3.438875
1  4.956242  2.263558  0.000000  0.000000  4.956242  14.894638  2.247816
1  7.424710  2.667475  0.000000  0.000000  7.424710  25.290551  4.416221
1  6.239386  4.867559  0.000000  0.000000  6.239386  57.459886  5.294987
1  4.676417  2.711067  0.000000  0.000000  4.676417  17.689077  2.929696
1  5.747722  4.446421  0.000000  0.000000  5.747722  55.166043  5.104283
1  5.910524  2.223985  0.000000  0.000000  5.910524  26.197786  3.071474
1  3.794945  3.846339  0.000000  0.000000  3.794945  22.945105  3.030331
1  6.542489  2.599956  0.000000  0.000000  6.542489  15.793220  3.813348
1  9.484999  1.741761  0.000000  0.000000  9.484999  16.521009  3.268312
1  5.635244  2.779129  0.000000  0.000000  5.635244  34.910458  4.365826
1  6.219167  2.079717  0.000000  0.000000  6.219167  24.810161  3.996762
1  6.174224  3.186127  0.000000  0.000000  6.174224  23.702145  4.988885
1  8.555448  3.198816  0.000000  0.000000  8.555448  34.430813  5.663553
1  5.074354  2.517624  0.000000  0.000000  5.074354  25.518997  4.131449
1  3.889611  3.949264  0.000000  0.000000  3.889611  18.066049  2.247217
1  4.504030  3.328288  0.000000  0.000000  4.504030  28.955987  4.006817
1  5.253760  3.423991  0.000000  0.000000  5.253760  24.216195  4.607284
1  5.538146  5.652340  0.000000  0.000000  5.538146  29.669719  6.212925
1  6.010840  2.038381  0.000000  0.000000  6.010840  18.389016  3.627718
1  5.462956  3.268710  0.000000  0.000000  5.462956  18.885781  2.688831
1  5.486359  3.856901  0.000000  0.000000  5.486359  26.587434  2.359645
1  8.428371  3.592325  0.000000  0.000000  8.428371  43.287651  6.838387
1  4.348482  2.763073  0.000000  0.000000  4.348482  19.541769  2.781168
1  6.761884  1.683915  0.000000  0.000000  6.761884  15.450696  4.224472
1  6.429263  2.130251  0.000000  0.000000  6.429263  13.180615  3.866376
1  5.996646  1.947433  0.000000  0.000000  5.996646  9.469527  2.502045
1  5.349060  3.479430  0.000000  0.000000  5.349060  29.573119  4.336337
1  7.128154  3.105898  0.000000  0.000000  7.128154  38.006972  5.203882
1  8.804011  1.739744  0.000000  0.000000  8.804011  21.424838  3.914872
1  6.994093  2.858744  0.000000  0.000000  6.994093  23.801628  5.743200
1  5.849978  2.231772  0.000000  0.000000  5.849978  17.319645  4.105445
1  4.747729  3.059105  0.000000  0.000000  4.747729  18.013004  2.435990
1  3.741890  3.424432  0.000000  0.000000  3.741890  14.339644  2.500940
1  6.993698  1.997212  0.000000  0.000000  6.993698  25.619729  3.572343
1  6.435741  4.640655  0.000000  0.000000  6.435741  80.903778  6.208237
1  7.418061  2.872740  0.000000  0.000000  7.418061  30.646929  5.443640
1  4.122339  3.796746  0.000000  0.000000  4.122339  19.057253  3.175743
1  5.640541  2.763695  0.000000  0.000000  5.640541  20.167899  3.361271
1  6.392384  3.074486  0.000000  0.000000  6.392384  41.661637  7.841110
1  5.909607  6.623291  0.000000  0.000000  5.909607  43.330159  8.298136
1  12.744783  1.573614  0.000000  0.000000  12.744783  15.091245  4.680176
1  4.744147  2.488581  0.000000  0.000000  4.744147  23.257864  3.972845
1  3.805830  2.516180  0.000000  0.000000  3.805830  14.276928  2.344386
1  4.162660  3.016688  0.000000  0.000000  4.162660  15.545629  2.031653
1  7.466251  4.332909  0.000000  0.000000  7.466251  42.724006  8.375234
1  7.697110  1.672702  0.000000  0.000000  7.697110  15.314061  2.762891
1  5.573117  3.655800  0.000000  0.000000  5.573117  24.315330  5.276967
1  6.519169  1.957861  0.000000  0.000000  6.519169  18.264711  2.651032
1  4.154239  4.256875  0.000000  0.000000  4.154239  25.695023  2.198988
1  5.646982  2.895136  0.000000  0.000000  5.646982  26.286111  4.686790
1  4.792836  3.005976  0.000000  0.000000  4.792836  20.597366  4.974850
1  4.975441  2.305337  0.000000  0.000000  4.975441  15.170587  3.182039
1  5.049966  3.632678  0.000000  0.000000  5.049966  22.349995  2.528905
1  7.005613  2.364730  0.000000  0.000000  7.005613  20.263939  2.867050
1  5.657917  1.945354  0.000000  0.000000  5.657917  13.138838  3.302644
1  4.493824  2.336866  0.000000  0.000000  4.493824  11.926882  2.736773
1  5.720551  2.407022  0.000000  0.000000  5.720551  30.085210  4.150017
1  5.961122  2.415468  0.000000  0.000000  5.961122  16.210953  2.833238
1  3.804338  3.009439  0.000000  0.000000  3.804338  18.627113  2.636931
1  4.583595  4.059167  0.000000  0.000000  4.583595  23.172760  2.319323
1  4.557302  2.103822  0.000000  0.000000  4.557302  21.135773  2.469435
1  7.198053  1.792748  0.000000  0.000000  7.198053  26.169545  4.069028
1  3.885724  2.841486  0.000000  0.000000  3.885724  16.293382  2.030206
1  5.307564  2.933136  0.000000  0.000000  5.307564  16.967444  2.533190
1  6.728292  2.680678  0.000000  0.000000  6.728292  27.863531  5.928017
1  6.258768  2.591881  0.000000  0.000000  6.258768  29.561357  2.691616
1  5.292048  2.719202  0.000000  0.000000  5.292048  18.581742  3.019504
1  10.316096  3.021716  0.000000  0.000000  10.316096  37.178091  8.268902
1  5.474081  2.184455  0.000000  0.000000  5.474081  14.379475  3.564974
1  3.969574  2.650144  0.000000  0.000000  3.969574  20.781617  2.578047
1  6.896990  1.898270  0.000000  0.000000  6.896990  23.455075  5.838420
1  6.942149  3.578923  0.000000  0.000000  6.942149  26.289854  6.033444
1  8.413277  1.652149  0.000000  0.000000  8.413277  19.611094  3.421446
1  7.984361  2.657087  0.000000  0.000000  7.984361  21.647747  4.877851
1  12.165395  1.912641  0.000000  0.000000  12.165395  14.412363  6.272606
1  6.241520  2.852378  0.000000  0.000000  6.241520  20.860080  4.337912
1  3.570402  2.443817  0.000000  0.000000  3.570402  12.451506  2.359838
1  8.720687  2.878569  0.000000  0.000000  8.720687  62.451441  7.568808
1  6.388935  4.145828  0.000000  0.000000  6.388935  20.602918  6.431141
1  6.395336  4.952930  0.000000  0.000000  6.395336  30.177125  5.654634
1  4.790005  3.803281  0.000000  0.000000  4.790005  19.300428  2.419065
1  4.818276  2.435205  0.000000  0.000000  4.818276  28.355480  3.191448
1  6.567873  2.672248  0.000000  0.000000  6.567873  24.194130  6.310170
1  6.951355  2.728879  0.000000  0.000000  6.951355  27.641731  3.957326
1  4.974091  3.282371  0.000000  0.000000  4.974091  21.371473  2.634488
1  4.913172  2.168563  0.000000  0.000000  4.913172  16.851361  2.023593
1  6.003330  3.290221  0.000000  0.000000  6.003330  74.056084  4.101609
1  5.973497  5.533748  0.000000  0.000000  5.973497  57.414321  5.676330
1  4.180454  2.946998  0.000000  0.000000  4.180454  15.022577  2.625528
1  4.122177  3.689642  0.000000  0.000000  4.122177  49.325359  3.963959
1  4.408914  2.458262  0.000000  0.000000  4.408914  13.362139  2.851635
1  6.150459  2.085597  0.000000  0.000000  6.150459  23.907520  4.039403
1  4.683194  3.499177  0.000000  0.000000  4.683194  18.888411  3.572678
1  4.560761  3.818007  0.000000  0.000000  4.560761  19.288005  2.759223
1  4.928287  3.266920  0.000000  0.000000  4.928287  29.746851  4.449216
1  6.046233  3.663126  0.000000  0.000000  6.046233  24.890512  3.667860
1  5.401933  3.403348  0.000000  0.000000  5.401933  22.347746  4.339586
1  6.218860  1.790477  0.000000  0.000000  6.218860  16.340817  2.561408
1  4.208198  2.751741  0.000000  0.000000  4.208198  15.840214  2.457062
1  3.363762  2.913621  0.000000  0.000000  3.363762  12.267701  2.199589
1  6.865632  2.194715  0.000000  0.000000  6.865632  17.001651  4.963294
1  5.411629  2.132458  0.000000  0.000000  5.411629  20.652917  2.009786
1  6.453600  4.135495  0.000000  0.000000  6.453600  24.105234  6.343829
1  4.344934  3.200255  0.000000  0.000000  4.344934  22.733875  3.651331
1  9.956390  3.511091  0.000000  0.000000  9.956390  36.445740  10.912236
1  3.995842  3.100887  0.000000  0.000000  3.995842  13.118375  2.359605
1  6.790914  1.746913  0.000000  0.000000  6.790914  22.990874  2.137768
1  5.719148  2.264639  0.000000  0.000000  5.719148  28.061395  3.213497
1  5.663654  3.381197  0.000000  0.000000  5.663654  35.316480  4.129215
1  4.360353  3.119692  0.000000  0.000000  4.360353  26.064406  3.157458
1  6.633767  2.545216  0.000000  0.000000  6.633767  19.166251  3.442089
1  5.370404  2.859850  0.000000  0.000000  5.370404  19.784560  3.946538
1  7.585881  3.432513  0.000000  0.000000  7.585881  24.990626  4.082487
1  8.862796  2.153555  0.000000  0.000000  8.862796  15.759551  6.235140
1  6.107232  2.784379  0.000000  0.000000  6.107232  27.092307  5.272522
1  4.087697  3.623450  0.000000  0.000000  4.087697  31.897059  4.727943
1  6.050062  2.320654  0.000000  0.000000  6.050062  22.519227  4.630578
1  3.761236  3.024359  0.000000  0.000000  3.761236  17.792837  2.096557
1  8.137293  2.069075  0.000000  0.000000  8.137293  14.868774  2.926034
1  4.406351  2.947243  0.000000  0.000000  4.406351  16.799210  3.902063
1  6.585200  1.830643  0.000000  0.000000  6.585200  14.613070  2.249091
1  4.886636  2.089192  0.000000  0.000000  4.886636  15.115760  3.039836
1  6.639622  4.088315  0.000000  0.000000  6.639622  43.882071  4.805702
1  6.276351  4.201398  0.000000  0.000000  6.276351  38.390343  7.352450
1  5.248683  2.844364  0.000000  0.000000  5.248683  19.264939  2.323669
1  7.636846  1.932629  0.000000  0.000000  7.636846  18.018965  3.717705
1  4.543139  2.911775  0.000000  0.000000  4.543139  18.194182  3.067355
1  3.940946  2.641527  0.000000  0.000000  3.940946  12.803976  2.457482
1  6.022779  1.916154  0.000000  0.000000  6.022779  16.679207  2.677042
1  4.642192  2.113776  0.000000  0.000000  4.642192  13.729689  2.277345
1  5.071584  1.837280  0.000000  0.000000  5.071584  11.533379  2.433497
1  7.695993  4.364454  0.000000  0.000000  7.695993  49.673709  7.488200
1  6.803124  2.911567  0.000000  0.000000  6.803124  22.236756  5.041755
1  5.401221  3.050253  0.000000  0.000000  5.401221  33.943443  5.511951
1  4.669333  3.216165  0.000000  0.000000  4.669333  23.925700  4.119921
1  7.562208  2.951572  0.000000  0.000000  7.562208  36.102475  4.675070
1  4.830267  4.115790  0.000000  0.000000  4.830267  31.194630  4.061915
1  4.867741  3.670187  0.000000  0.000000  4.867741  22.109965  4.388071
1  4.200155  3.375354  0.000000  0.000000  4.200155  22.060998  3.519035
1  4.190129  2.998027  0.000000  0.000000  4.190129  14.170854  2.583382
1  3.825346  2.712893  0.000000  0.000000  3.825346  21.798755  2.081349
1  3.484601  3.826136  0.000000  0.000000  3.484601  22.616781  2.486881
1  5.104606  2.070431  0.000000  0.000000  5.104606  20.719240  3.702696
1  4.712979  3.321687  0.000000  0.000000  4.712979  27.090474  4.080268
1  6.273798  2.086442  0.000000  0.000000  6.273798  16.613650  2.427867
1  6.392745  3.028645  0.000000  0.000000  6.392745  23.329834  4.722220
1  4.424314  3.955639  0.000000  0.000000  4.424314  23.036316  3.541150
1  3.604940  3.235930  0.000000  0.000000  3.604940  22.491884  2.767422
1  3.682936  3.079806  0.000000  0.000000  3.682936  14.522457  2.799632
1  8.140437  2.097294  0.000000  0.000000  8.140437  13.900143  3.596897
1  3.954098  4.065401  0.000000  0.000000  3.954098  20.697880  2.261891
1  6.044645  3.827300  0.000000  0.000000  6.044645  33.939155  5.036570
1  9.327158  2.329178  0.000000  0.000000  9.327158  16.640195  3.860252
1  6.714707  3.933762  0.000000  0.000000  6.714707  26.132399  6.172470
1  5.656676  2.643083  0.000000  0.000000  5.656676  17.498119  2.647954
1  5.703867  3.018460  0.000000  0.000000  5.703867  16.398784  4.764344
1  4.712146  3.286682  0.000000  0.000000  4.712146  17.144344  3.222088
1  4.429859  2.885987  0.000000  0.000000  4.429859  22.473660  3.013708
1  4.201112  3.334353  0.000000  0.000000  4.201112  17.761005  3.116520
1  6.454042  4.538779  0.000000  0.000000  6.454042  38.874201  5.990482
1  6.061097  2.090630  0.000000  0.000000  6.061097  16.576360  4.900627
1  4.309042  2.722492  0.000000  0.000000  4.309042  19.507109  3.254945
1  5.091247  3.209555  0.000000  0.000000  5.091247  18.328260  3.605671
1  4.077838  2.260744  0.000000  0.000000  4.077838  25.336311  2.529630
1  8.780338  1.554789  0.000000  0.000000  8.780338  22.178726  2.411120
1  5.024018  2.569422  0.000000  0.000000  5.024018  20.215086  4.371777
1  8.385839  2.503163  0.000000  0.000000  8.385839  19.533219  4.348702
1  7.595299  3.265003  0.000000  0.000000  7.595299  30.888161  6.781735
1  4.069197  2.569663  0.000000  0.000000  4.069197  19.279351  2.094689
1  3.035756  2.348618  0.000000  0.000000  3.035756  20.902477  2.142792
1  7.423913  3.702314  0.000000  0.000000  7.423913  31.761128  5.255862
1  7.174217  3.759044  0.000000  0.000000  7.174217  27.708497  5.564111
1  5.277578  2.650842  0.000000  0.000000  5.277578  14.572467  2.353026
1  5.892598  2.370786  0.000000  0.000000  5.892598  24.158208  3.385584
1  10.241719  1.594641  0.000000  0.000000  10.241719  30.461509  3.030585
1  10.451413  1.844271  0.000000  0.000000  10.451413  24.762406  5.372735
1  4.804936  2.775997  0.000000  0.000000  4.804936  26.462330  2.865026
1  8.265281  2.515548  0.000000  0.000000  8.265281  31.064725  4.249500
1  3.906577  3.070592  0.000000  0.000000  3.906577  16.106404  2.735693
1  5.201845  2.601328  0.000000  0.000000  5.201845  22.411751  3.119768
1  4.994421  3.263027  0.000000  0.000000  4.994421  31.081979  5.446973
1  6.849312  2.208524  0.000000  0.000000  6.849312  20.528053  4.232667
1  4.603510  2.150720  0.000000  0.000000  4.603510  15.555532  2.992640
1  5.480875  4.333166  0.000000  0.000000  5.480875  28.205352  5.566431
1  7.944506  1.820194  0.000000  0.000000  7.944506  19.802553  2.485286
1  7.289474  3.053232  0.000000  0.000000  7.289474  51.166856  8.650993
1  5.722863  3.351042  0.000000  0.000000  5.722863  27.595450  4.911962
1  7.876726  3.568183  0.000000  0.000000  7.876726  38.239475  7.833117
1  6.749746  2.176576  0.000000  0.000000  6.749746  17.787308  3.762871
1  7.812965  1.966343  0.000000  0.000000  7.812965  24.680713  5.228445
1  6.561194  3.949893  0.000000  0.000000  6.561194  28.387029  6.134555
1  5.511528  2.614276  0.000000  0.000000  5.511528  23.198038  2.714147
1  8.414437  5.682895  0.000000  0.000000  8.414437  62.815755  8.714536
1  6.346040  3.400333  0.000000  0.000000  6.346040  30.829605  4.641581
1  5.218316  3.378714  0.000000  0.000000  5.218316  19.344329  3.686350
1  3.961880  2.713976  0.000000  0.000000  3.961880  17.525266  2.277406
1  7.998626  2.523629  0.000000  0.000000  7.998626  22.246082  4.854589
1  3.618577  3.998981  0.000000  0.000000  3.618577  14.232643  2.200821
1  5.262611  2.632543  0.000000  0.000000  5.262611  22.406424  2.789820
1  6.576571  2.085766  0.000000  0.000000  6.576571  16.936357  3.735506
1  5.370759  3.499982  0.000000  0.000000  5.370759  14.950841  4.413404
1  4.964392  2.714472  0.000000  0.000000  4.964392  13.183153  2.780245
1  5.080247  2.754616  0.000000  0.000000  5.080247  20.258143  3.285396
1  4.872952  2.278187  0.000000  0.000000  4.872952  22.425703  2.658631
1  5.493752  1.860420  0.000000  0.000000  5.493752  25.009604  2.533871
1  10.165848  1.578817  0.000000  0.000000  10.165848  31.118906  3.847075
1  8.743568  2.420138  0.000000  0.000000  8.743568  22.379646  6.986983
1  5.471487  1.899459  0.000000  0.000000  5.471487  14.431966  2.787482
1  5.998515  2.962091  0.000000  0.000000  5.998515  22.914576  5.088418
1  4.241984  2.609281  0.000000  0.000000  4.241984  17.414563  2.108608
1  4.416027  3.999617  0.000000  0.000000  4.416027  16.547598  4.219445
1  5.970532  4.765740  0.000000  0.000000  5.970532  33.217305  6.374800
1  3.858616  2.878008  0.000000  0.000000  3.858616  14.586484  2.826244
1  4.001197  3.358386  0.000000  0.000000  4.001197  22.944011  2.223601
1  5.429639  2.101310  0.000000  0.000000  5.429639  18.126890  4.009538
1  5.716360  5.269618  0.000000  0.000000  5.716360  33.877270  4.839292
1  3.577704  3.692426  0.000000  0.000000  3.577704  14.201231  2.429338
1  4.993321  3.983976  0.000000  0.000000  4.993321  25.231710  3.629565
1  6.983915  4.302222  0.000000  0.000000  6.983915  35.919707  7.703668
1  4.428784  3.480463  0.000000  0.000000  4.428784  19.346023  2.920804
1  5.170686  2.494087  0.000000  0.000000  5.170686  36.365051  4.565119
1  5.602352  2.313072  0.000000  0.000000  5.602352  14.499341  2.651466
1  6.516987  3.761097  0.000000  0.000000  6.516987  27.205728  4.529156
1  5.796230  2.792343  0.000000  0.000000  5.796230  32.100704  3.257659
1  7.864213  2.534782  0.000000  0.000000  7.864213  26.672747  6.825632
1  5.177258  3.577850  0.000000  0.000000  5.177258  29.059519  4.746759
1  9.298933  2.157766  0.000000  0.000000  9.298933  32.892250  5.827783
1  6.355623  1.885381  0.000000  0.000000  6.355623  19.322711  2.606125
1  5.174098  3.619601  0.000000  0.000000  5.174098  51.489792  4.451012
1  7.422038  2.462276  0.000000  0.000000  7.422038  24.676283  5.521024
1  8.088665  1.570052  0.000000  0.000000  8.088665  8.887363  2.196939
1  4.458993  3.162467  0.000000  0.000000  4.458993  22.381115  3.234707
1  5.248522  2.917246  0.000000  0.000000  5.248522  15.898408  3.916309
1  6.650131  2.814128  0.000000  0.000000  6.650131  24.179935  5.185216
1  6.704062  1.835347  0.000000  0.000000  6.704062  16.393406  3.242867
1  4.712572  2.503010  0.000000  0.000000  4.712572  15.389485  2.841511
1  6.410130  2.017956  0.000000  0.000000  6.410130  18.733864  4.117204
1  6.479145  5.465886  0.000000  0.000000  6.479145  46.738129  6.077803
1  3.362289  3.010855  0.000000  0.000000  3.362289  15.922943  2.109707
1  6.117264  4.688036  0.000000  0.000000  6.117264  27.214585  4.428132
1  5.666358  4.268548  0.000000  0.000000  5.666358  24.664025  5.526558
1  5.525564  3.450800  0.000000  0.000000  5.525564  33.825710  4.128927
1  4.267860  2.243493  0.000000  0.000000  4.267860  15.833715  2.426106
1  5.600677  2.043281  0.000000  0.000000  5.600677  23.501465  4.429123
1  5.639916  2.558986  0.000000  0.000000  5.639916  24.015005  2.602296
1  4.375256  3.166940  0.000000  0.000000  4.375256  15.127883  3.711526
1  9.157747  2.904923  0.000000  0.000000  9.157747  33.903084  7.059670
1  3.644025  2.412070  0.000000  0.000000  3.644025  17.975576  2.008270
1  8.301694  4.101729  0.000000  0.000000  8.301694  35.410949  8.957087
1  7.479830  1.875698  0.000000  0.000000  7.479830  27.635930  3.850353
1  5.440048  3.096424  0.000000  0.000000  5.440048  32.527244  5.555552
1  4.443721  3.036563  0.000000  0.000000  4.443721  23.364331  2.159342
1  4.421597  2.840651  0.000000  0.000000  4.421597  16.949670  2.229324
1  6.708597  2.276675  0.000000  0.000000  6.708597  14.280952  3.577625
1  5.498466  2.106342  0.000000  0.000000  5.498466  13.403429  3.843466
1  8.079622  1.562907  0.000000  0.000000  8.079622  19.068355  3.238712
1  5.692685  2.432917  0.000000  0.000000  5.692685  13.089090  2.076152
1  5.993798  2.577680  0.000000  0.000000  5.993798  14.830393  2.192849
1  4.993325  2.439803  0.000000  0.000000  4.993325  24.246152  2.816182
1  6.849006  1.809920  0.000000  0.000000  6.849006  14.181871  2.625651
1  9.763061  1.829224  0.000000  0.000000  9.763061  21.107281  4.081612
1  5.654084  4.111756  0.000000  0.000000  5.654084  34.624692  6.317074
1  7.075275  4.053890  0.000000  0.000000  7.075275  42.489423  6.977191
1  5.971041  3.471691  0.000000  0.000000  5.971041  25.712807  3.282081
1  6.324764  2.294916  0.000000  0.000000  6.324764  20.889251  3.503069
1  4.547529  3.491470  0.000000  0.000000  4.547529  24.875046  3.282983
1  4.731520  3.482668  0.000000  0.000000  4.731520  17.146498  3.472732
1  4.531141  3.021794  0.000000  0.000000  4.531141  12.226678  2.735815
1  4.809545  2.230495  0.000000  0.000000  4.809545  17.115213  2.059612
1  4.791380  2.839646  0.000000  0.000000  4.791380  23.810282  3.126818
1  5.169237  2.648916  0.000000  0.000000  5.169237  24.793399  3.500965
1  3.445981  2.821889  0.000000  0.000000  3.445981  14.818567  2.416242
1  6.480082  2.010770  0.000000  0.000000  6.480082  19.607193  2.371030
1  4.120048  2.813348  0.000000  0.000000  4.120048  19.001140  3.097817
1  5.910330  4.027804  0.000000  0.000000  5.910330  25.944223  4.338226
1  4.949362  3.497003  0.000000  0.000000  4.949362  30.564723  4.877165
1  5.782094  3.815211  0.000000  0.000000  5.782094  25.232083  5.112411
1  5.955798  2.481672  0.000000  0.000000  5.955798  30.387904  4.308878
1  4.188502  3.411891  0.000000  0.000000  4.188502  13.653232  2.555168
1  3.866581  2.627406  0.000000  0.000000  3.866581  19.576105  2.299918
1  4.174450  2.311714  0.000000  0.000000  4.174450  15.591757  2.085359
1  4.862200  2.749485  0.000000  0.000000  4.862200  36.470708  3.638551
1  4.984205  2.485926  0.000000  0.000000  4.984205  15.984265  2.386639
1  7.895305  1.748448  0.000000  0.000000  7.895305  13.779149  3.668176
1  5.942378  2.655689  0.000000  0.000000  5.942378  24.334353  3.974077
1  5.423539  3.141039  0.000000  0.000000  5.423539  19.615001  2.439939
1  4.223203  4.107988  0.000000  0.000000  4.223203  20.702720  3.679067
1  3.995592  1.984554  0.000000  0.000000  3.995592  19.409978  3.153841
1  4.507507  3.243660  0.000000  0.000000  4.507507  16.436012  2.306652
1  4.601609  2.748602  0.000000  0.000000  4.601609  23.642099  2.088757
1  5.145765  2.544441  0.000000  0.000000  5.145765  21.183961  2.093417
1  4.739680  2.312350  0.000000  0.000000  4.739680  16.758147  3.399208
1  5.313259  2.352420  0.000000  0.000000  5.313259  11.099328  2.216308
1  9.037644  2.190253  0.000000  0.000000  9.037644  12.544513  6.524083
1  7.227486  2.343950  0.000000  0.000000  7.227486  16.772050  3.567693
1  4.912896  3.072587  0.000000  0.000000  4.912896  22.611703  2.913694
1  4.894682  2.253602  0.000000  0.000000  4.894682  24.281427  2.379350
1  4.597191  2.853701  0.000000  0.000000  4.597191  25.011854  3.700902
1  6.508933  2.830094  0.000000  0.000000  6.508933  12.916388  4.212794
1  7.261840  2.520732  0.000000  0.000000  7.261840  20.601802  5.730953
1  5.747112  3.291432  0.000000  0.000000  5.747112  16.762196  4.371009
